"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2011",390134.411,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2012",392818.638,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2013",448488.742,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2014",425910.693,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2015",443048.39,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2016",469532.418,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2017",467762.504,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2018",483539.499,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2019",480260.187,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2020",455093.629,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2021",517743.785,"P"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2022",548459.308,"P"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1970",4877.873,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1971",5632.703,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1972",6453.362,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1973",7581.219,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1974",6861.497,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1975",7324.489,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1976",9055.772,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1977",6168.106,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1978",7848.921,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1979",7315.712,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1980",6986.571,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1981",11421.2,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1982",15307.26,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1983",17315.022,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1984",21718.931,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1985",21299.825,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1986",20213.659,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1987",25546.402,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1988",30251.134,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1989",30172.675,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1990",30942.784,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1991",32095.309,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1992",35626.134,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1993",38363.935,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1994",44187.723,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1995",47715.757,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1996",58193.725,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1997",69323.15,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1998",77639.331,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1999",69574.02,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2000",82657.21,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2001",86733.723,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2002",93794.919,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2003",101024.86,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2004",113313.381,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2005",122754.132,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2006",129752.409,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2007",138805.159,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2008",144195.781,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2009",138980.355,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2010",141372.923,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2011",159639.795,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2012",182783.98,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2013",191800.08,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2014",205375.555,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2015",212027.255,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2016",208333.976,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2017",234186.746,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2018",254827.225,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2019",265585.408,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2020",227452.759,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2021",284074.711,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2022",309801.766,"P"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1970",134544.212,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1971",143853.127,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1972",145400.238,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1973",163292.334,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1974",175234.15,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1975",170041.485,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1976",185525.715,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1977",198287.031,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1978",201953.213,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1979",209568.747,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1980",208936.776,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1981",207903.92,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1982",210217.747,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1983",214449.183,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1984",228905.307,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1985",242303.573,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1986",252393.625,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1987",267180.57,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1988",268773.129,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1989",281017.367,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1990",295858.167,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1991",296349.067,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1992",309773.168,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1993",323870.326,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1994",353761.18,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1995",387176.323,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1996",414671.575,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1997",465724.868,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1998",479775.305,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1999",496550.377,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2000",545004.152,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2001",560746.339,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2002",565909.435,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2003",575568.778,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2004",604564.109,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2005",650242.671,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2006",732960.027,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2007",721482.486,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2008",741203.145,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2009",675680.138,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2010",719906.537,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2011",769783.193,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2012",775634.436,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2013",777841.297,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2014",785658.483,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2015",815304.692,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2016",837924.351,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2017",894614.59,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2018",922222.98,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2019",940639.222,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2020",832750.607,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2021",873898.315,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","2022",948685.347,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1970",191417.354,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1971",194734.425,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1972",209913.033,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1973",249416.514,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1974",269226.433,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1975",267502.089,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1976",279183.37,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1977",285893.812,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1978",316070.771,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1979",347370.271,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1980",384772.686,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1981",389462.174,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1982",359640.956,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1983",350322.064,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1984",378883.405,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1985",391578.501,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1986",421581.881,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1987",467655.606,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1988",543473.298,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1989",606389.889,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1990",659885.538,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1991",703532.021,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1992",752267.606,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1993",776827.098,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1994",845467.973,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1995",932367.05,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1996",1008602.475,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1997",1128722.815,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1998",1155086.764,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","1999",1212651.977,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2000",1313437.357,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2001",1240120.345,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2002",1215790.702,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2003",1241359.239,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2004",1360991.271,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2005",1455465.821,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2006",1593232.068,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2007",1732786.557,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2008",1832971.087,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2009",1680937.999,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2010",1897489.944,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2011",2033472.716,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2012",2115086.222,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2013",2177934.144,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2014",2262517.565,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2015",2268651,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2016",2277844.954,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2017",2375064.338,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2018",2441609.87,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2019",2453092.775,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2020",2128424.131,
"USA","TRADEGOODSERV","EXP","MLN_USD","A","2021",2257272.052,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2004",59096.447,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2005",66712.106,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2006",70422.102,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2007",76171.681,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2008",76735.256,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2009",69562.73,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2010",79229.802,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2011",82516.9,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2012",79126.849,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2013",76341.393,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2014",71013.4,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2015",69041.093,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2016",72712.252,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2017",74613.962,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2018",75095.965,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2019",82418.592,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2020",67820.783,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2021",74072.215,
"ARG","TRADEGOODSERV","EXP","MLN_USD","A","2022",78298.212,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","1995",80957.548,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","1996",80617.636,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","1997",89501.126,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","1998",93894.025,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","1999",99251.89,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2000",112016.228,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2001",122355.914,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2002",130280.69,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2003",144632.332,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2004",165566.098,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2005",181533.579,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2006",190315.136,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2007",202069.191,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2008",202896.16,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2009",184134.218,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2010",205717.919,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2011",215616.955,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2012",217142.75,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2013",221117.103,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2014",217646.271,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2015",232488.798,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2016",234495.468,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2017",246006.366,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2018",255977.21,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2019",249420.556,
"BRA","TRADEGOODSERV","EXP","MLN_USD","A","2020",243706.566,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1986",11481.268,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1987",12255.137,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1988",13671.304,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1989",15873.887,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1990",17241.769,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1991",19385.504,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1992",22085.288,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1993",22865.828,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1994",25524.575,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1995",28328.098,"E"
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1996",31666.555,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1997",35655.582,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1998",37947.612,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","1999",40601.812,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2000",43067.038,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2001",46344.995,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2002",47847.989,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2003",51202.355,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2004",58890.138,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2005",60817.975,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2006",63995.703,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2007",68316.972,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2008",67972.522,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2009",65115.762,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2010",66332.641,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2011",69776.771,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2012",70002.253,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2013",72144.435,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2014",72477.326,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2015",70787.392,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2016",71210.953,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2017",70526.152,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2018",73971.46,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2019",72086.016,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2020",71429.622,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2021",70450.906,
"CHL","TRADEGOODSERV","EXP","MLN_USD","A","2022",71416.225,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1975",6349.737,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1976",6146.887,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1977",5870.471,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1978",7348.311,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1979",7963.044,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1980",8370.8,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1981",7381.739,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1982",7265.626,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1983",7199.49,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1984",7939.999,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1985",9079.366,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1986",10959.497,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1987",11813.366,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1988",11843.696,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1989",12839.126,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1990",15098.302,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1991",16212.396,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1992",17222.659,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1993",17364.575,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1994",17563.03,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1995",18327.714,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1996",19953.976,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1997",20595.657,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1998",22573.969,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","1999",23838.612,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2000",25695.799,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2001",26418.174,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2002",25790.255,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2003",27688.372,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2004",30404.337,"E"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2005",32141.509,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2006",35200.834,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2007",37390.286,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2008",38151.834,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2009",36165.535,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2010",36911.4,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2011",41435.83,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2012",43289.37,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2013",45313.966,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2014",45183.029,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2015",45932.177,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2016",45836.254,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2017",47013.955,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2018",47315.948,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2019",48775.219,
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2020",37723.646,"P"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2021",43716.829,"P"
"COL","TRADEGOODSERV","EXP","MLN_USD","A","2022",50204.545,"E"
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1993",4226.406,"E"
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1994",4375.123,"E"
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1995",4611.885,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1996",4730.555,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1997",5933.403,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1998",6714.294,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","1999",6746.132,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2000",6277.271,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2001",6674.799,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2002",6863.073,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2003",7561.222,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2004",8868.732,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2005",10635.596,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2006",11649.109,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2007",13118.694,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2008",13236.484,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2009",10548.347,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2010",13102.863,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2011",16270.221,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2012",17055.467,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2013",17533.023,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2014",17995.978,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2015",17725.576,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2016",18580.396,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2017",19478.21,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2018",20042.9,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2019",21267.493,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2020",20146.082,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2021",24163.232,
"EST","TRADEGOODSERV","EXP","MLN_USD","A","2022",25361.08,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1993",56232.551,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1994",61822.735,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1995",66596.239,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1996",71630.859,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1997",77218.047,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1998",85853.476,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","1999",58547.794,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2000",74054.13,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2001",74531.765,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2002",73624.765,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2003",77958.598,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2004",88505.087,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2005",103198.093,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2006",112904.421,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2007",122549.826,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2008",134233.075,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2009",131487.252,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2010",151573.997,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2011",173961.354,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2012",176759.956,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2013",184125.468,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2014",186104.153,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2015",182158.299,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2016",179133.545,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2017",195071.579,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2018",207778.83,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2019",206787.676,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2020",189380.671,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2021",223376.579,
"IDN","TRADEGOODSERV","EXP","MLN_USD","A","2022",259752.871,
"ISR","TRADEGOODSERV","EXP","MLN_USD","A","1970",6091.953,"E"
